-------------------- QDA Probability Densities --------------------
{'Iris-virginica': 1.3827307191399853e-35, 'Iris-setosa': 74.15109340755875, 'Iris-versicolor': 7.002602400157881e-17}
{'Iris-virginica': 4.278848133952067e-39, 'Iris-setosa': 56.8545128561453, 'Iris-versicolor': 1.311054935158182e-19}
{'Iris-virginica': 4.142105018141953e-43, 'Iris-setosa': 23.264324264757615, 'Iris-versicolor': 7.938192759750224e-23}
{'Iris-virginica': 1.3827307191399853e-35, 'Iris-setosa': 74.15109340755875, 'Iris-versicolor': 7.002602400157881e-17}
{'Iris-virginica': 1.4667830990592893e-33, 'Iris-setosa': 38.41462482705763, 'Iris-versicolor': 1.3671602623815311e-15}
{'Iris-virginica': 3.8118976615660685e-37, 'Iris-setosa': 144.52515845871287, 'Iris-versicolor': 2.697138074232837e-18}
{'Iris-virginica': 0.0025802517984738855, 'Iris-setosa': 3.8010697730093905e-17, 'Iris-versicolor': 17.864189224852726}
{'Iris-virginica': 0.056282960571808614, 'Iris-setosa': 1.0189811465937592e-17, 'Iris-versicolor': 67.78304791002965}
{'Iris-virginica': 0.1751421552603901, 'Iris-setosa': 9.377451581640117e-21, 'Iris-versicolor': 36.75282963325556}
{'Iris-virginica': 0.01757585032486473, 'Iris-setosa': 1.3739514239218398e-20, 'Iris-versicolor': 42.77837442264422}
{'Iris-virginica': 0.2532048114390725, 'Iris-setosa': 2.780775711931973e-21, 'Iris-versicolor': 59.912188029473626}
{'Iris-virginica': 0.07032219925218983, 'Iris-setosa': 5.619092969963278e-21, 'Iris-versicolor': 27.29697597410101}
{'Iris-virginica': 0.4655225029540148, 'Iris-setosa': 1.5984179234525132e-20, 'Iris-versicolor': 30.59814339242291}
{'Iris-virginica': 1.487514928001745e-06, 'Iris-setosa': 6.096038382942547e-13, 'Iris-versicolor': 6.865057015784267}
{'Iris-virginica': 0.011805431959882118, 'Iris-setosa': 5.188217021721287e-18, 'Iris-versicolor': 64.68101051583623}
{'Iris-virginica': 0.01760996081540202, 'Iris-setosa': 6.269379306336238e-19, 'Iris-versicolor': 31.04292432999404}
{'Iris-virginica': 1.3726934337134177e-05, 'Iris-setosa': 1.9634927455310372e-17, 'Iris-versicolor': 5.584609637829505}
{'Iris-virginica': 0.06061155989094543, 'Iris-setosa': 5.664208799672591e-18, 'Iris-versicolor': 77.79183592731977}
{'Iris-virginica': 1.690181198262501e-05, 'Iris-setosa': 3.022213935402689e-17, 'Iris-versicolor': 7.494022309245567}
{'Iris-virginica': 0.49058413447873933, 'Iris-setosa': 1.4489363454031916e-21, 'Iris-versicolor': 59.96086858382626}
{'Iris-virginica': 3.8915735491260325e-05, 'Iris-setosa': 1.1319113127810963e-12, 'Iris-versicolor': 19.373235656128347}
{'Iris-virginica': 0.00144645051897333, 'Iris-setosa': 6.54662668615133e-16, 'Iris-versicolor': 28.868466910374195}
{'Iris-virginica': 0.31229119899582747, 'Iris-setosa': 2.3504789260355255e-22, 'Iris-versicolor': 12.649611871611935}
{'Iris-virginica': 5.105479998494042e-05, 'Iris-setosa': 1.2538558753483209e-14, 'Iris-versicolor': 21.92225663625756}
{'Iris-virginica': 0.06618673573724042, 'Iris-setosa': 3.759146498379971e-27, 'Iris-versicolor': 2.0888605927315886}
{'Iris-virginica': 0.0003814939940108114, 'Iris-setosa': 1.4982194107730198e-15, 'Iris-versicolor': 64.3021693570694}
{'Iris-virginica': 5.462104254117687, 'Iris-setosa': 1.1401212546742328e-26, 'Iris-versicolor': 2.430674611595313}
{'Iris-virginica': 0.0006590407400310939, 'Iris-setosa': 5.6689724427258685e-15, 'Iris-versicolor': 57.16696196513613}
{'Iris-virginica': 4.1659054850709465, 'Iris-setosa': 2.8061538216953985e-27, 'Iris-versicolor': 18.27969319578077}
{'Iris-virginica': 0.017559938709763027, 'Iris-setosa': 1.3855770190617042e-20, 'Iris-versicolor': 19.438972969823144}
{'Iris-virginica': 0.0024397365474308147, 'Iris-setosa': 6.830693097523719e-16, 'Iris-versicolor': 73.41365802263567}
{'Iris-virginica': 0.004418423797976149, 'Iris-setosa': 9.644195768760216e-17, 'Iris-versicolor': 46.28576097155266}
{'Iris-virginica': 0.07213372360003646, 'Iris-setosa': 2.725247463010811e-21, 'Iris-versicolor': 34.28351856412699}
{'Iris-virginica': 7.259696274960816, 'Iris-setosa': 1.947038873434077e-25, 'Iris-versicolor': 20.791212680114008}
{'Iris-virginica': 0.8039512396326309, 'Iris-setosa': 5.687384192813115e-21, 'Iris-versicolor': 98.61185996474623}
{'Iris-virginica': 2.7453547957143493e-07, 'Iris-setosa': 8.959971338243154e-11, 'Iris-versicolor': 7.583728258381224}
{'Iris-virginica': 0.00025314265183133753, 'Iris-setosa': 8.332457382810668e-16, 'Iris-versicolor': 49.91438937078515}
{'Iris-virginica': 1.7223241563438056e-05, 'Iris-setosa': 4.328341567218311e-14, 'Iris-versicolor': 26.387226270970153}
{'Iris-virginica': 0.0004540330526426088, 'Iris-setosa': 1.7451888457229244e-14, 'Iris-versicolor': 79.68008648138226}
{'Iris-virginica': 17.070073993101392, 'Iris-setosa': 1.9117553120489474e-30, 'Iris-versicolor': 2.7212721615517443}
{'Iris-virginica': 0.12575519873628277, 'Iris-setosa': 1.1486875911691374e-23, 'Iris-versicolor': 2.5269378961902866}
{'Iris-virginica': 0.06587187711694564, 'Iris-setosa': 2.0863856828080118e-19, 'Iris-versicolor': 10.083750755991812}
{'Iris-virginica': 0.11380256505484147, 'Iris-setosa': 2.233553568507594e-19, 'Iris-versicolor': 58.847571273688146}
{'Iris-virginica': 0.007533015125474148, 'Iris-setosa': 2.97553306066731e-22, 'Iris-versicolor': 12.26935234550842}
{'Iris-virginica': 0.003255483778516578, 'Iris-setosa': 4.314005377201779e-16, 'Iris-versicolor': 39.54531584422797}
{'Iris-virginica': 0.01928702204577175, 'Iris-setosa': 7.8673825503598915e-19, 'Iris-versicolor': 84.52875548229947}
{'Iris-virginica': 0.7754513549415146, 'Iris-setosa': 3.3111044200174024e-51, 'Iris-versicolor': 2.0012105525032765e-08}
{'Iris-virginica': 45.397884327467054, 'Iris-setosa': 7.278158927410122e-36, 'Iris-versicolor': 0.08473366167851577}
{'Iris-virginica': 80.09538448824661, 'Iris-setosa': 2.7072755671914816e-40, 'Iris-versicolor': 0.004650287417602495}
{'Iris-virginica': 36.0660399157977, 'Iris-setosa': 1.6292301328890622e-36, 'Iris-versicolor': 0.04433176033546928}
{'Iris-virginica': 62.57670406714045, 'Iris-setosa': 1.4957110866279844e-43, 'Iris-versicolor': 0.00028356022425773746}
{'Iris-virginica': 6.848458295043884, 'Iris-setosa': 9.420447197041425e-48, 'Iris-versicolor': 8.397478160581355e-06}
{'Iris-virginica': 0.6333936669681653, 'Iris-setosa': 7.820707942019123e-33, 'Iris-versicolor': 0.0417186502422584}
{'Iris-virginica': 5.417375763804749, 'Iris-setosa': 1.9410121485909586e-41, 'Iris-versicolor': 0.0008113557656901676}
{'Iris-virginica': 26.605909994714622, 'Iris-setosa': 9.9223017328878e-41, 'Iris-versicolor': 0.008250957243334403}
{'Iris-virginica': 4.77370260118715, 'Iris-setosa': 5.849869983180247e-45, 'Iris-versicolor': 3.1311060053950346e-06}
{'Iris-virginica': 27.765909529308495, 'Iris-setosa': 3.2006025306640076e-30, 'Iris-versicolor': 0.7521869725502625}
{'Iris-virginica': 87.38228211726793, 'Iris-setosa': 2.59477910626376e-35, 'Iris-versicolor': 0.26894595161376905}
{'Iris-virginica': 62.95194305312659, 'Iris-setosa': 8.207195763007438e-37, 'Iris-versicolor': 0.031510744473347285}
{'Iris-virginica': 14.248675650474114, 'Iris-setosa': 6.033398414435243e-39, 'Iris-versicolor': 0.006650371431761722}
{'Iris-virginica': 0.3082351136809839, 'Iris-setosa': 2.1817541840071165e-45, 'Iris-versicolor': 1.4991296292665032e-06}
{'Iris-virginica': 10.150746495722503, 'Iris-setosa': 1.591828741964245e-38, 'Iris-versicolor': 0.0009202267467750679}
{'Iris-virginica': 67.52596777181316, 'Iris-setosa': 3.1554831407027685e-33, 'Iris-versicolor': 0.5003967382410828}
{'Iris-virginica': 0.6008341028194472, 'Iris-setosa': 2.3037480090924444e-44, 'Iris-versicolor': 1.4152791647154689e-06}
{'Iris-virginica': 0.05070070841686723, 'Iris-setosa': 7.25771334427246e-60, 'Iris-versicolor': 2.0231698305710333e-10}
{'Iris-virginica': 3.850141265646433, 'Iris-setosa': 1.6737757737446343e-32, 'Iris-versicolor': 1.0961077175243128}
{'Iris-virginica': 28.969213878932667, 'Iris-setosa': 9.704988507681431e-41, 'Iris-versicolor': 0.0006140520644044014}
{'Iris-virginica': 14.34658731978492, 'Iris-setosa': 1.386360858431407e-35, 'Iris-versicolor': 0.0253983355752284}
{'Iris-virginica': 1.1341900194756287, 'Iris-setosa': 2.169415932871944e-49, 'Iris-versicolor': 1.7152527164350307e-06}
{'Iris-virginica': 18.613615933643405, 'Iris-setosa': 7.717071456248376e-30, 'Iris-versicolor': 3.470996887295962}
{'Iris-virginica': 80.04944524814071, 'Iris-setosa': 4.537095634117062e-37, 'Iris-versicolor': 0.013727936055253513}
{'Iris-virginica': 14.265267493478607, 'Iris-setosa': 3.5231424804999796e-35, 'Iris-versicolor': 0.04025434561514349}
{'Iris-virginica': 15.811952383055688, 'Iris-setosa': 2.8670640196762464e-28, 'Iris-versicolor': 6.211018988021625}
{'Iris-virginica': 26.868422804095943, 'Iris-setosa': 5.09575335721871e-28, 'Iris-versicolor': 6.005703177561014}
{'Iris-virginica': 86.23176584178402, 'Iris-setosa': 1.8258546274361904e-41, 'Iris-versicolor': 0.002646824532002248}
{'Iris-virginica': 3.154051689869222, 'Iris-setosa': 8.701752948674093e-32, 'Iris-versicolor': 0.2984056995735344}
{'Iris-virginica': 15.534286048374984, 'Iris-setosa': 1.520698952669663e-40, 'Iris-versicolor': 0.0035074528406042528}
{'Iris-virginica': 0.6419656411733299, 'Iris-setosa': 2.0546882595724422e-36, 'Iris-versicolor': 0.0004101546102621495}
{'Iris-virginica': 41.52165634675059, 'Iris-setosa': 2.001290518611026e-43, 'Iris-versicolor': 0.0003655752182076453}
{'Iris-virginica': 5.744273012510284, 'Iris-setosa': 4.82871312984524e-27, 'Iris-versicolor': 12.26073134294251}
{'Iris-virginica': 0.059875259227627445, 'Iris-setosa': 3.24339209702658e-36, 'Iris-versicolor': 0.0022319847057930536}
{'Iris-virginica': 1.0802289495573487, 'Iris-setosa': 3.504329837935789e-45, 'Iris-versicolor': 8.509377656985763e-06}
{'Iris-virginica': 4.23427428100859, 'Iris-setosa': 5.234285589749554e-43, 'Iris-versicolor': 1.2613603035202791e-05}
{'Iris-virginica': 34.214873088311236, 'Iris-setosa': 4.023506359370649e-33, 'Iris-versicolor': 0.2396347808375212}
{'Iris-virginica': 17.44576581752153, 'Iris-setosa': 2.003232486370697e-27, 'Iris-versicolor': 6.121388301179648}
{'Iris-virginica': 28.38002510249184, 'Iris-setosa': 1.3333654056749988e-34, 'Iris-versicolor': 0.060320511812254056}
